TransactionID,AccountID,TransactionType,Amount,TransactionDate
2371,3463,Transfer,2839.51,2024-10-25
2372,2891,Deposit,5253.6,2023-12-03
2373,2910,Withdrawal,3930.32,2023-03-11
2374,2667,Withdrawal,3292.66,2023-05-30
2375,3538,Payment,9439.29,2022-10-12
2376,2585,Transfer,1603.68,2025-04-27
2377,1775,Transfer,1335.14,2024-10-21
2378,525,Payment,7397.12,2023-11-10
2379,1518,Deposit,183.55,2024-10-19
2380,3465,Transfer,1491.71,2023-02-23
2381,4346,Deposit,7472.37,2024-04-03
2382,3145,Transfer,9096.97,2023-11-05
2383,3093,Withdrawal,560.3,2023-03-28
2384,234,Transfer,5378.11,2023-01-07
2385,4693,Payment,7208.27,2024-02-07
2386,3079,Transfer,9827.79,2024-03-30
2387,211,Transfer,9245.93,2024-04-06
2388,3311,Transfer,8934.6,2022-07-23
2389,332,Payment,4634.76,2024-07-06
2390,4182,Deposit,6704.88,2023-02-08
2391,3487,Payment,7712.85,2022-08-11
2392,2842,Payment,2339.93,2025-01-20
2393,3774,Transfer,2230.52,2024-12-02
2394,4922,Transfer,4419.74,2024-11-03
2395,2809,Withdrawal,1322.75,2024-03-30
2396,3047,Transfer,5715.49,2023-03-08
2397,2865,Deposit,8302.29,2024-09-24
2398,619,Transfer,6828.11,2022-10-05
2399,2334,Transfer,9054.48,2024-04-14
2400,4177,Deposit,3512.97,2024-09-18
2401,1989,Deposit,3125.04,2023-10-08
2402,747,Deposit,2096.9,2023-11-20
2403,1943,Deposit,3409.53,2023-12-28
2404,102,Transfer,7044.22,2022-10-04
2405,1852,Payment,2524.85,2023-02-08
2406,4244,Payment,511.64,2022-10-12
2407,1611,Transfer,5506.98,2024-10-14
2408,1917,Deposit,9251.91,2023-04-18
2409,741,Deposit,2928.56,2023-07-12
2410,1214,Payment,1043.69,2023-02-14
2411,2113,Withdrawal,9274.08,2023-09-07
2412,1959,Transfer,9787.61,2024-08-17
2413,3184,Withdrawal,4211.86,2024-11-08
2414,4687,Deposit,3460.13,2022-09-25
2415,3138,Payment,7705.82,2023-01-29
2416,1303,Deposit,6308.31,2024-08-16
2417,2370,Withdrawal,2217.76,2023-10-20
2418,1722,Transfer,6750.33,2023-08-01
2419,3830,Deposit,9771.81,2023-10-23
2420,2191,Transfer,862.22,2024-02-09
2421,1223,Deposit,5739.93,2023-05-05
2422,2612,Withdrawal,3318.37,2022-11-28
2423,4962,Deposit,411.71,2022-07-04
2424,4977,Transfer,232.61,2022-07-06
2425,4570,Withdrawal,4311.1,2022-08-01
2426,3546,Deposit,3744.83,2024-06-07
2427,295,Payment,5006.57,2024-10-01
2428,3832,Deposit,9257.69,2024-12-13
2429,2155,Transfer,7822.48,2022-09-02
2430,2695,Transfer,8309.64,2023-04-26
2431,30,Withdrawal,4105.45,2022-09-09
2432,1354,Deposit,2927.14,2022-06-18
2433,4132,Payment,3809.85,2024-09-20
2434,4513,Deposit,8239.42,2025-03-22
2435,636,Deposit,7925.53,2022-10-04
2436,3840,Deposit,9144.02,2024-12-24
2437,3250,Withdrawal,4896.56,2024-05-21
2438,4074,Payment,1234.61,2023-07-30
2439,1862,Payment,482.43,2024-11-12
2440,2400,Transfer,6199.92,2023-12-18
2441,2730,Deposit,8949.87,2025-01-28
2442,3237,Transfer,7191.12,2023-06-20
2443,3859,Transfer,3237.58,2024-12-20
2444,1021,Deposit,2961.75,2025-04-01
2445,1092,Withdrawal,4303.35,2023-09-19
2446,4061,Payment,1211.02,2022-12-22
2447,2227,Deposit,7120.24,2022-08-02
2448,282,Deposit,2148.32,2023-04-02
2449,4543,Withdrawal,7420.65,2023-01-03
2450,4855,Withdrawal,2464.52,2025-05-08
2451,1705,Transfer,4546.31,2023-08-11
2452,618,Deposit,851.74,2025-02-22
2453,4636,Withdrawal,8164.02,2024-03-28
2454,3285,Transfer,7278.11,2022-06-13
2455,2567,Withdrawal,4715.97,2023-01-27
2456,2205,Withdrawal,8360.86,2025-03-02
2457,1814,Deposit,8079.62,2023-08-19
2458,242,Deposit,7848.29,2024-11-11
2459,1061,Withdrawal,6139.75,2023-04-27
2460,2910,Withdrawal,4674.41,2023-09-22
2461,4474,Withdrawal,401.78,2024-11-21
2462,786,Payment,1065.29,2023-09-18
2463,3093,Deposit,2126.65,2024-07-07
2464,1481,Withdrawal,5574.06,2023-06-29
2465,88,Deposit,5124.33,2024-04-13
2466,66,Deposit,4905.95,2025-03-28
2467,30,Transfer,982.82,2023-06-27
2468,711,Payment,1625.85,2022-09-30
2469,3220,Withdrawal,2890.22,2023-08-30
2470,1664,Transfer,4882.78,2023-11-12
2471,3389,Transfer,1180.94,2022-12-30
2472,1360,Payment,1950.26,2023-12-25
2473,1548,Payment,3677.12,2025-04-27
2474,1492,Transfer,9550.14,2022-12-07
2475,4317,Withdrawal,1168.96,2022-08-08
2476,606,Deposit,8026.15,2022-06-01
2477,3856,Payment,5123.03,2023-03-03
2478,4692,Payment,4732.95,2022-09-23
2479,4597,Withdrawal,9693.7,2024-05-29
2480,399,Payment,8741.87,2024-12-19
2481,3914,Transfer,5387.4,2023-02-14
2482,4310,Payment,6201.73,2025-01-15
2483,4478,Payment,7524.31,2022-07-23
2484,2430,Payment,8644.38,2024-11-23
2485,799,Deposit,6176.11,2024-09-17
2486,1616,Deposit,6433.87,2023-07-14
2487,3314,Transfer,4635.65,2024-01-26
2488,1162,Deposit,3255.15,2024-08-29
2489,4147,Deposit,866.48,2022-05-18
2490,3396,Payment,9919.48,2023-10-30
2491,3839,Transfer,3616.09,2024-11-30
2492,1471,Withdrawal,964.18,2022-08-07
2493,4803,Payment,4532.39,2022-12-16
2494,4712,Withdrawal,1591.12,2022-10-17
2495,3432,Withdrawal,5118.48,2024-10-12
2496,4335,Payment,232.95,2024-09-04
2497,4844,Transfer,4548.3,2022-07-16
2498,1814,Deposit,8838.01,2022-11-29
2499,2157,Deposit,4206.94,2023-10-13
2500,3484,Transfer,2525.07,2025-03-10
2501,4204,Deposit,9843.0,2023-05-08
2502,1561,Payment,3532.71,2023-01-31
2503,75,Withdrawal,890.03,2023-12-21
2504,2004,Deposit,1369.04,2022-08-12
2505,866,Deposit,953.83,2023-06-01
2506,273,Transfer,9274.52,2025-01-24
2507,280,Payment,3566.85,2023-11-11
2508,3220,Transfer,7459.49,2022-11-11
2509,1082,Withdrawal,204.14,2023-04-07
2510,3414,Deposit,7508.82,2022-06-04
2511,963,Payment,8189.27,2025-01-29
2512,4686,Transfer,5622.72,2024-02-11
2513,1677,Transfer,2973.11,2024-08-28
2514,2276,Deposit,2862.2,2022-10-21
2515,3068,Payment,1017.43,2023-08-26
2516,4549,Transfer,7927.53,2024-11-09
2517,3798,Deposit,4649.21,2023-10-14
2518,2771,Transfer,6054.75,2022-11-18
2519,1431,Transfer,4470.99,2024-11-14
2520,4833,Withdrawal,7833.96,2024-09-30
2521,4911,Payment,6051.02,2022-09-19
2522,1080,Withdrawal,9208.77,2024-02-14
2523,4629,Deposit,8474.34,2024-05-25
2524,133,Transfer,1499.75,2023-04-02
2525,1195,Withdrawal,5437.82,2023-05-20
2526,2807,Withdrawal,864.15,2024-12-31
2527,4785,Deposit,6993.13,2023-06-28
2528,1586,Withdrawal,9260.28,2024-12-10
2529,3405,Withdrawal,1527.06,2024-01-09
2530,3219,Payment,4470.18,2023-02-22
2531,66,Transfer,8196.57,2023-11-23
2532,1815,Transfer,6954.18,2024-04-24
2533,937,Payment,9200.51,2024-07-08
2534,1060,Payment,2335.95,2024-05-23
2535,2839,Withdrawal,5112.51,2022-07-17
2536,1216,Deposit,8975.88,2022-08-22
2537,3875,Payment,1473.0,2025-03-05
2538,4134,Deposit,4364.8,2023-04-07
2539,3598,Withdrawal,9942.28,2025-02-03
2540,1026,Payment,5570.16,2023-10-08
2541,4502,Deposit,1311.35,2022-07-23
2542,190,Payment,8276.63,2022-12-17
2543,2902,Deposit,3679.75,2023-04-27
2544,3560,Deposit,7895.85,2024-06-22
2545,2920,Payment,5435.64,2024-10-10
2546,3243,Transfer,1221.95,2024-12-03
2547,35,Transfer,7465.33,2022-08-18
2548,4056,Payment,1643.15,2022-12-02
2549,635,Withdrawal,533.84,2024-08-31
2550,4770,Withdrawal,8091.51,2022-09-04
2551,3541,Withdrawal,5601.0,2025-02-26
2552,2638,Transfer,9210.06,2023-02-23
2553,2756,Withdrawal,7699.67,2024-01-24
2554,350,Withdrawal,5574.83,2022-07-10
2555,1657,Deposit,4351.95,2022-06-28
2556,707,Withdrawal,1542.08,2022-08-28
2557,5000,Deposit,9137.93,2023-12-24
2558,2490,Withdrawal,4923.9,2023-10-05
2559,3313,Withdrawal,8049.92,2024-06-30
2560,4195,Withdrawal,7066.89,2023-08-21
2561,2626,Deposit,2442.15,2024-01-02
2562,2410,Deposit,2046.12,2022-05-14
2563,4862,Withdrawal,9874.64,2024-11-25
2564,2137,Deposit,6605.34,2023-09-19
2565,2337,Transfer,2437.36,2024-12-19
2566,1954,Payment,1459.51,2023-05-06
2567,3136,Withdrawal,4524.54,2022-05-18
2568,2400,Deposit,5937.35,2023-08-18
2569,951,Withdrawal,7577.9,2023-03-26
2570,4809,Deposit,1471.73,2022-12-23
2571,4794,Transfer,3448.08,2025-02-28
2572,312,Deposit,5468.56,2025-04-04
2573,3237,Withdrawal,4842.78,2023-03-03
2574,4916,Transfer,4374.11,2025-02-27
2575,2216,Transfer,4116.17,2023-01-25
2576,1540,Transfer,8702.2,2024-11-26
2577,3425,Withdrawal,3863.21,2024-02-24
2578,3575,Payment,5719.63,2022-05-14
2579,283,Transfer,9226.16,2023-07-19
2580,870,Deposit,8843.66,2023-08-21
2581,3110,Transfer,7811.58,2024-09-05
2582,3854,Deposit,3032.19,2024-08-15
2583,589,Withdrawal,1714.99,2024-03-24
2584,3135,Withdrawal,8592.53,2025-02-25
2585,56,Deposit,3001.16,2024-02-06
2586,117,Transfer,1696.48,2022-10-30
2587,3348,Withdrawal,573.05,2022-09-26
2588,2782,Transfer,9005.76,2024-01-06
2589,4944,Payment,7584.9,2024-09-28
2590,2785,Deposit,4472.93,2025-05-02
2591,491,Withdrawal,6483.99,2023-07-25
2592,2698,Deposit,5325.29,2025-02-14
2593,2509,Payment,8103.07,2024-05-30
2594,2310,Withdrawal,8298.7,2023-08-28
2595,1239,Deposit,4142.83,2024-01-25
2596,772,Deposit,9680.92,2025-03-18
2597,4638,Transfer,4033.39,2024-01-23
2598,3317,Transfer,1928.7,2023-09-22
2599,4878,Deposit,7231.31,2023-01-12
2600,2887,Withdrawal,6714.54,2024-01-04
2601,4475,Withdrawal,6165.77,2023-01-16
2602,1801,Transfer,8160.08,2025-03-27
2603,3824,Transfer,4177.92,2024-12-24
2604,4388,Payment,5345.3,2022-08-18
2605,2029,Transfer,2747.86,2023-09-23
2606,4553,Deposit,6674.59,2024-01-07
2607,4300,Withdrawal,1765.97,2023-08-12
2608,4924,Transfer,9849.15,2023-08-13
2609,4027,Payment,2381.8,2022-08-09
2610,4470,Transfer,2609.26,2024-03-20
2611,1265,Payment,8077.86,2024-06-16
2612,1483,Deposit,8454.09,2023-01-04
2613,977,Withdrawal,9712.71,2024-09-15
2614,2760,Transfer,98.43,2022-10-10
2615,1909,Payment,5453.83,2024-06-14
2616,1801,Withdrawal,1389.96,2025-04-14
2617,2051,Payment,8862.84,2023-10-06
2618,1637,Payment,9873.05,2023-01-02
2619,1632,Deposit,4315.37,2023-10-18
2620,492,Transfer,7380.45,2024-07-13
2621,2173,Transfer,4387.43,2022-10-29
2622,1314,Transfer,7278.66,2023-11-20
2623,4306,Payment,4827.04,2025-01-04
2624,3711,Deposit,8352.75,2023-09-05
2625,767,Payment,9921.1,2022-12-22
2626,1945,Payment,3247.76,2023-09-04
2627,1153,Withdrawal,5240.99,2022-10-21
2628,537,Deposit,257.02,2024-08-18
2629,3115,Transfer,744.01,2023-02-03
2630,746,Payment,1443.59,2025-02-06
2631,3328,Deposit,5647.38,2024-05-28
2632,3576,Transfer,5344.21,2023-01-14
2633,126,Withdrawal,9656.07,2024-06-18
2634,4964,Withdrawal,5095.91,2025-01-01
2635,2208,Payment,8290.77,2025-04-30
2636,4526,Deposit,486.6,2024-11-29
2637,298,Deposit,4802.36,2025-01-29
2638,4076,Withdrawal,7895.52,2022-05-13
2639,2681,Withdrawal,6004.8,2022-08-26
2640,1597,Deposit,1789.92,2022-11-08
2641,4262,Transfer,3514.79,2022-09-15
2642,3876,Payment,6268.55,2023-12-05
2643,4116,Payment,8579.3,2022-05-29
2644,3574,Withdrawal,9983.86,2023-09-27
2645,2436,Deposit,7369.71,2022-12-24
2646,2006,Transfer,4073.54,2023-10-18
2647,537,Transfer,5933.89,2024-11-24
2648,895,Withdrawal,7498.11,2024-03-08
2649,2186,Transfer,4719.86,2024-02-26
2650,1591,Payment,7995.1,2024-08-05
2651,1053,Deposit,3922.13,2025-03-03
2652,708,Withdrawal,7530.6,2024-08-17
2653,925,Transfer,1220.85,2023-11-24
2654,923,Withdrawal,6158.67,2024-05-22
2655,4463,Payment,2635.47,2023-06-02
2656,673,Withdrawal,8328.33,2023-03-29
2657,3289,Withdrawal,2772.03,2023-09-10
2658,749,Withdrawal,3242.01,2023-08-13
2659,2439,Payment,9216.06,2023-08-16
2660,3506,Payment,6657.53,2022-10-29
2661,3713,Withdrawal,4062.7,2022-10-08
2662,4140,Deposit,2962.52,2022-06-14
2663,1559,Withdrawal,3357.66,2023-06-12
2664,2343,Deposit,2436.02,2024-02-02
2665,1796,Deposit,7002.56,2022-12-31
2666,4161,Withdrawal,200.71,2024-02-09
2667,2815,Payment,4566.46,2022-08-20
2668,4174,Transfer,4233.99,2023-08-23
2669,4232,Deposit,9195.65,2024-01-28
2670,3151,Deposit,9383.77,2024-05-19
2671,2554,Payment,1500.81,2023-12-28
2672,3527,Withdrawal,7766.88,2023-08-20
2673,2484,Deposit,8201.35,2025-03-08
2674,3015,Transfer,6799.85,2025-05-08
2675,2453,Transfer,6562.97,2022-09-16
2676,638,Deposit,6066.11,2024-12-06
2677,695,Deposit,9675.12,2024-12-16
2678,522,Payment,2002.19,2024-02-18
2679,955,Payment,331.55,2022-08-06
2680,4327,Payment,8171.95,2024-02-11
2681,673,Transfer,6651.52,2024-07-28
2682,1146,Withdrawal,3573.9,2024-10-01
2683,1044,Transfer,5511.3,2022-11-10
2684,1114,Transfer,4580.85,2024-05-25
2685,4804,Payment,1324.45,2024-02-18
2686,2572,Deposit,5382.77,2024-08-06
2687,2368,Deposit,7313.62,2022-07-28
2688,838,Payment,1526.56,2023-05-10
2689,1312,Payment,1839.15,2025-01-22
2690,1914,Transfer,3319.64,2023-12-06
2691,4312,Withdrawal,3073.58,2023-05-24
2692,1938,Payment,6516.77,2024-01-28
2693,4750,Deposit,5692.42,2024-07-18
2694,1,Deposit,8813.84,2023-11-01
2695,1512,Deposit,1997.9,2025-03-21
2696,2998,Withdrawal,1413.5,2023-12-16
2697,67,Withdrawal,8635.75,2022-06-25
2698,4586,Deposit,3945.66,2024-07-09
2699,90,Withdrawal,8983.98,2023-11-17
2700,4311,Payment,3365.3,2025-03-20
2701,4162,Withdrawal,6748.82,2024-05-31
2702,4690,Deposit,4527.02,2023-11-20
2703,2171,Deposit,4711.72,2023-09-14
2704,3010,Payment,872.87,2023-01-04
2705,1635,Deposit,8234.55,2023-12-30
2706,4442,Deposit,5339.28,2023-11-30
2707,2965,Withdrawal,5172.48,2024-03-19
2708,1340,Payment,8715.7,2024-01-12
2709,1170,Payment,3437.1,2023-01-18
2710,2989,Transfer,401.33,2024-10-14
2711,1776,Deposit,4439.76,2022-06-01
2712,3164,Payment,7609.8,2022-12-04
2713,1002,Deposit,8913.4,2024-10-05
2714,2142,Payment,1274.99,2024-07-06
2715,4401,Deposit,1017.72,2022-10-05
2716,3939,Withdrawal,6222.8,2024-10-16
2717,646,Payment,7952.19,2023-11-29
2718,4142,Deposit,4701.72,2024-06-20
2719,1743,Deposit,2270.15,2025-04-03
2720,927,Deposit,621.27,2022-06-03
2721,2075,Withdrawal,3326.41,2024-01-04
2722,1829,Deposit,690.8,2023-11-28
2723,3162,Deposit,4397.08,2023-04-18
2724,4542,Withdrawal,1277.87,2023-10-28
2725,3763,Withdrawal,4066.7,2025-03-29
2726,75,Withdrawal,1954.87,2023-08-01
2727,1613,Deposit,7509.63,2022-05-12
2728,4310,Deposit,3675.67,2025-01-16
2729,4547,Deposit,1163.34,2023-02-27
2730,3596,Withdrawal,9515.11,2022-07-22
2731,2467,Deposit,4987.43,2023-06-11
2732,2719,Payment,7296.67,2023-11-30
2733,2071,Deposit,9190.08,2022-10-06
2734,1703,Payment,8186.67,2022-09-14
2735,4704,Deposit,7623.27,2022-05-20
2736,2535,Payment,7381.48,2024-01-08
2737,4901,Payment,5856.17,2022-10-23
2738,494,Withdrawal,1509.38,2024-07-09
2739,3325,Payment,6457.63,2022-12-31
2740,343,Transfer,9642.05,2025-01-17
2741,1920,Withdrawal,4685.17,2024-11-01
2742,4792,Payment,4323.94,2024-01-03
2743,2581,Transfer,6411.11,2025-02-05
2744,4069,Deposit,3153.97,2022-06-28
2745,4308,Transfer,5965.66,2024-04-06
2746,1441,Deposit,1541.21,2022-10-19
2747,3356,Deposit,3937.01,2022-12-11
2748,3903,Transfer,8886.14,2023-05-31
2749,2538,Withdrawal,7475.34,2023-09-23
2750,900,Payment,4165.81,2024-11-28
2751,1461,Deposit,2632.68,2024-03-30
2752,2305,Withdrawal,6104.42,2024-12-03
2753,3691,Deposit,3273.72,2023-05-16
2754,395,Payment,5945.98,2023-12-21
2755,4271,Deposit,1790.36,2024-05-22
2756,4219,Deposit,2866.21,2025-05-06
2757,3780,Withdrawal,1940.48,2024-11-24
2758,479,Transfer,3979.69,2023-01-27
2759,3659,Withdrawal,2748.64,2024-10-30
2760,1069,Transfer,5968.17,2023-12-29
2761,3760,Withdrawal,6027.91,2022-06-18
2762,617,Payment,5511.51,2025-04-14
2763,2569,Transfer,7081.51,2023-05-12
2764,3372,Transfer,5873.54,2022-08-24
2765,2752,Payment,6206.53,2025-01-26
2766,2217,Deposit,7555.29,2024-09-02
2767,3907,Payment,2658.9,2023-10-08
2768,3351,Transfer,8083.18,2024-09-15
2769,1585,Transfer,3918.45,2023-11-30
2770,3003,Payment,6338.33,2024-10-29
2771,4710,Withdrawal,4354.59,2024-10-20
2772,3342,Deposit,9588.18,2023-04-15
2773,1639,Deposit,7238.65,2024-12-27
2774,2166,Deposit,2055.24,2024-02-19
2775,4931,Withdrawal,2094.21,2022-12-08
2776,4208,Payment,2591.45,2023-03-19
2777,1860,Payment,2818.25,2023-04-30
2778,4741,Transfer,9235.47,2022-12-20
2779,4512,Withdrawal,408.36,2023-05-26
2780,2745,Deposit,4935.28,2024-09-07
2781,1282,Transfer,2312.72,2023-08-27
2782,869,Withdrawal,6860.47,2024-02-24
2783,4929,Withdrawal,8708.85,2022-11-06
2784,833,Payment,5757.38,2024-08-09
2785,1569,Withdrawal,3968.66,2024-03-14
2786,725,Withdrawal,5912.08,2025-03-06
2787,764,Payment,260.58,2023-10-16
2788,1193,Deposit,2952.98,2023-10-25
2789,826,Transfer,853.89,2024-05-15
2790,1447,Payment,5050.22,2024-03-28
2791,2249,Transfer,8663.74,2023-04-28
2792,519,Payment,7123.43,2025-03-01
2793,4072,Transfer,6277.9,2022-11-22
2794,1044,Payment,7457.88,2025-01-20
2795,3290,Transfer,9328.72,2024-11-08
2796,680,Deposit,8017.5,2022-11-27
2797,631,Deposit,9573.83,2023-02-03
2798,2087,Deposit,7006.01,2022-08-02
2799,4333,Payment,679.75,2022-12-17
2800,657,Transfer,4407.68,2025-02-23
2801,2836,Transfer,6125.18,2023-05-08
2802,4644,Deposit,2891.5,2025-04-20
2803,1810,Withdrawal,3054.71,2022-08-30
2804,4469,Deposit,3118.73,2023-01-01
2805,2927,Withdrawal,7499.33,2024-11-10
2806,2110,Payment,7850.52,2025-05-01
2807,43,Payment,7661.62,2024-03-03
2808,1477,Deposit,5457.0,2022-07-30
2809,4300,Payment,144.02,2023-03-10
2810,941,Transfer,1021.04,2023-04-04
2811,768,Withdrawal,4748.07,2024-07-12
2812,758,Transfer,6688.33,2024-01-24
2813,1765,Withdrawal,3008.38,2024-08-13
2814,4555,Transfer,9607.49,2023-04-04
2815,3524,Payment,6809.44,2025-01-06
2816,4068,Deposit,172.55,2022-09-06
2817,3863,Withdrawal,4223.43,2022-12-23
2818,3775,Transfer,3436.96,2025-04-28
2819,590,Payment,7260.85,2024-08-14
2820,2176,Payment,611.89,2024-10-24
2821,2067,Deposit,3343.29,2023-06-21
2822,3364,Transfer,6813.3,2025-03-20
2823,2858,Deposit,4710.0,2023-05-25
2824,2706,Payment,9062.19,2024-11-03
2825,4764,Deposit,9471.82,2023-06-14
2826,3148,Payment,9002.38,2023-12-07
2827,3649,Withdrawal,4816.64,2025-04-20
2828,662,Deposit,1575.42,2025-04-18
2829,2836,Transfer,7834.54,2024-11-01
2830,4138,Deposit,3493.75,2024-03-08
2831,4414,Deposit,6158.98,2024-07-04
2832,3005,Payment,3749.58,2024-03-25
2833,1929,Transfer,2591.93,2023-06-08
2834,1075,Payment,3968.95,2023-04-04
2835,1242,Withdrawal,482.34,2023-10-16
2836,4665,Transfer,7713.13,2023-03-15
2837,3795,Payment,561.17,2023-11-01
2838,3914,Transfer,9462.69,2022-12-01
2839,621,Transfer,9533.21,2023-01-27
2840,2383,Payment,7618.71,2022-05-23
2841,1175,Transfer,7436.62,2023-05-15
2842,2498,Payment,3264.94,2023-11-04
2843,1343,Payment,6153.37,2023-09-21
2844,1576,Transfer,287.66,2024-03-27
2845,1355,Deposit,5396.79,2023-11-05
2846,3470,Withdrawal,6409.13,2023-05-10
2847,4267,Payment,3394.67,2023-04-30
2848,1010,Withdrawal,2547.84,2023-04-07
2849,1762,Transfer,4542.33,2023-02-19
2850,1784,Withdrawal,9823.8,2022-05-29
2851,4607,Transfer,8731.11,2023-12-22
2852,2311,Transfer,2825.47,2022-07-24
2853,4395,Deposit,8020.42,2023-08-25
2854,4294,Deposit,8983.46,2022-12-12
2855,75,Deposit,4311.02,2024-01-27
2856,4470,Transfer,7249.09,2025-04-20
2857,1566,Transfer,6183.39,2023-10-19
2858,2766,Payment,59.24,2023-07-07
2859,3976,Transfer,2822.91,2025-02-13
2860,3097,Deposit,1838.87,2022-09-18
2861,1686,Transfer,4859.61,2022-10-13
2862,2416,Deposit,228.19,2023-07-01
2863,2605,Transfer,3874.73,2025-03-28
2864,2001,Transfer,8290.06,2024-12-12
2865,1463,Transfer,235.43,2025-02-23
2866,4870,Deposit,7992.27,2023-12-04
2867,2578,Payment,3106.23,2025-01-26
2868,3197,Deposit,7530.99,2023-01-01
2869,3077,Deposit,4967.68,2023-02-25
2870,3706,Withdrawal,5429.47,2023-09-21
2871,1588,Withdrawal,3653.73,2024-12-03
2872,2011,Deposit,6992.69,2024-10-19
2873,4441,Transfer,7067.94,2025-02-03
2874,2517,Deposit,4153.98,2023-11-17
2875,4139,Withdrawal,8366.69,2024-05-29
2876,2856,Transfer,7523.44,2023-01-20
2877,4364,Deposit,8640.91,2024-05-09
2878,2558,Deposit,230.84,2023-07-18
2879,3486,Transfer,4296.31,2023-05-11
2880,409,Withdrawal,5687.52,2024-06-02
2881,365,Transfer,2223.9,2023-12-30
2882,1118,Deposit,6750.41,2024-03-16
2883,1452,Payment,1837.4,2023-03-06
2884,841,Transfer,7135.35,2025-01-14
2885,1630,Transfer,4598.38,2024-06-24
2886,2878,Transfer,3177.58,2023-08-04
2887,4773,Transfer,899.26,2023-10-30
2888,4040,Deposit,2166.89,2022-12-06
2889,1937,Deposit,9696.57,2023-07-20
2890,3168,Payment,2440.61,2024-06-09
2891,1811,Transfer,9474.12,2024-11-15
2892,1487,Deposit,8308.16,2023-05-06
2893,3828,Withdrawal,667.05,2025-04-16
2894,3099,Payment,4837.23,2022-12-04
2895,3077,Withdrawal,9778.85,2023-04-10
2896,40,Withdrawal,9132.98,2023-01-06
2897,4156,Deposit,9503.85,2024-03-16
2898,1849,Transfer,2866.92,2024-05-03
2899,2689,Transfer,6657.23,2024-06-28
2900,416,Transfer,8169.91,2022-08-19
2901,976,Payment,3235.49,2023-07-31
2902,2543,Payment,5484.64,2024-02-23
2903,1334,Deposit,5204.51,2022-10-10
2904,2199,Payment,5334.26,2022-06-19
2905,2373,Withdrawal,9087.24,2024-04-25
2906,901,Deposit,7975.17,2022-11-24
2907,3653,Payment,5973.78,2023-12-21
2908,3480,Transfer,3046.95,2024-09-14
2909,3397,Deposit,2093.21,2024-04-16
2910,7,Transfer,6522.12,2022-12-16
2911,3220,Deposit,6379.7,2022-09-25
2912,4332,Deposit,2732.14,2022-11-28
2913,3010,Payment,1893.74,2023-08-19
2914,2589,Transfer,988.54,2024-01-24
2915,3854,Payment,9720.22,2022-10-27
2916,4764,Deposit,2670.97,2024-04-30
2917,406,Deposit,9237.55,2023-06-21
2918,742,Transfer,2302.7,2023-10-26
2919,4772,Payment,1069.47,2022-11-29
2920,4298,Transfer,8226.43,2024-09-11
2921,2778,Transfer,8552.98,2024-09-29
2922,1687,Deposit,8278.4,2025-05-11
2923,4089,Withdrawal,1083.43,2022-07-30
2924,3863,Withdrawal,7580.45,2022-09-11
2925,681,Deposit,1823.24,2022-09-16
2926,1762,Withdrawal,8754.96,2023-11-25
2927,2706,Withdrawal,1219.75,2023-11-27
2928,4564,Transfer,4330.65,2024-10-11
2929,4808,Withdrawal,1924.09,2022-07-02
