LoanID	CustomerID	LoanType	LoanAmount	InterestRate	LoanStartDate	LoanEndDate
2353	3546	Car	362156	2.9	15/02/2022	06/02/2029
2354	3837	Car	255700	5.29	16/06/2021	04/02/2027
2355	1998	Education	373611	4.19	12/06/2022	16/09/2027
2356	4837	Car	253981	3.1	24/04/2024	30/12/2026
2357	4669	Personal	274014	10.78	26/08/2022	25/11/2029
2358	4375	Home	178569	10.99	06/06/2021	01/04/2028
2359	4468	Car	450683	5.98	02/02/2023	09/05/2030
2360	2004	Education	474206	11.57	26/07/2021	30/08/2025
2361	2009	Car	20814	8.64	11/03/2021	08/10/2028
2362	4706	Home	246431	11.61	28/09/2023	16/08/2026
2363	2295	Home	114344	2.54	06/11/2020	20/07/2028
2364	3843	Car	495446	9.21	11/06/2023	24/09/2028
2365	2766	Education	278946	6.82	17/08/2022	20/04/2027
2366	624	Home	242445	7.58	04/05/2021	04/09/2027
2367	4250	Home	104072	9.61	02/07/2022	01/08/2026
2368	2964	Home	77745	7.06	02/01/2022	04/08/2026
2369	3212	Education	19422	5.92	04/02/2021	23/08/2027
2370	987	Home	152719	11.3	03/09/2021	20/07/2025
2371	1684	Education	287399	9.86	09/02/2024	07/06/2026
2372	1298	Home	361827	4.38	19/09/2021	02/09/2029
2373	4520	Personal	207733	11.74	16/04/2023	16/03/2027
2374	4367	Education	443318	6.82	21/08/2020	15/11/2028
2375	3178	Car	354997	9.69	24/12/2023	03/08/2029
2376	1784	Personal	272654	3.18	07/12/2023	05/06/2026
2377	2372	Home	40059	2.92	02/11/2022	19/04/2028
2378	2523	Home	56545	11.56	02/11/2020	04/03/2030
2379	4587	Home	215614	3.64	16/04/2022	28/01/2027
2380	4781	Personal	123296	8.93	22/09/2022	04/03/2029
2381	681	Personal	446216	3.3	30/01/2023	13/02/2029
2382	4625	Home	390526	8.29	06/02/2022	06/11/2029
2383	3173	Personal	307110	2.52	22/04/2022	01/03/2027
2384	567	Personal	221579	4.49	09/03/2021	29/08/2028
2385	3277	Education	225986	5.12	30/01/2021	28/06/2029
2386	3827	Home	64197	10.7	26/01/2023	11/01/2026
2387	4927	Education	421744	8.39	02/12/2022	28/11/2026
2388	4297	Education	453585	12.09	09/04/2022	24/06/2029
2389	3610	Car	39003	9.71	15/04/2021	27/07/2025
2390	1920	Education	143233	3.64	29/02/2024	03/05/2026
2391	2249	Personal	486769	10.65	25/12/2022	10/04/2030
2392	2314	Car	212413	4.91	13/05/2023	31/07/2029
2393	4498	Car	55277	2.8	09/03/2024	24/02/2029
2394	2885	Education	326316	8.08	02/03/2022	24/02/2028
2395	1340	Personal	281561	6.53	28/03/2022	26/07/2025
2396	1814	Personal	399624	3.26	16/05/2023	25/03/2028
2397	2493	Car	369498	11.24	25/12/2021	11/07/2026
2398	271	Home	171619	10.83	26/02/2022	19/04/2027
2399	790	Personal	397872	11.04	24/06/2023	20/11/2029
2400	4502	Car	74860	9.02	18/09/2023	26/01/2026
2401	1230	Home	171228	3.09	20/02/2021	17/02/2026
2402	4936	Home	385102	8.83	27/10/2023	02/08/2029
2403	3125	Personal	116257	10.96	15/01/2023	09/03/2026
2404	1383	Home	222326	6.29	19/07/2021	07/06/2025
2405	4697	Personal	395380	9.34	10/04/2022	18/02/2030
2406	3950	Car	123766	5.35	26/09/2023	23/09/2025
2407	919	Car	121209	10.61	07/08/2020	02/08/2028
2408	2262	Education	229232	6.43	19/10/2020	17/10/2029
2409	3276	Home	416821	6.77	09/02/2024	25/10/2025
2410	4275	Car	459379	7.14	14/05/2023	10/11/2027
2411	1722	Car	252312	11.49	16/11/2021	18/10/2028
2412	1969	Education	151377	9.68	28/07/2023	03/01/2029
2413	4467	Car	325903	3.65	21/09/2021	28/02/2026
2414	6	Personal	27039	7.81	09/06/2023	27/03/2030
2415	1513	Home	420429	9.11	12/06/2020	02/10/2028
2416	3537	Car	161770	6	15/05/2022	12/01/2026
2417	2654	Home	307940	9.97	02/09/2021	04/08/2025
2418	4719	Education	276363	7.46	10/04/2024	14/02/2029
2419	386	Home	177417	4.96	06/07/2023	05/02/2029
2420	1288	Education	353249	5.46	24/02/2022	22/09/2026
2421	3809	Car	161505	8.9	16/01/2022	10/01/2026
2422	1760	Education	464128	4.65	27/03/2024	13/07/2028
2423	1749	Education	149070	3.41	15/02/2024	28/07/2025
2424	1215	Personal	218766	5.1	22/03/2023	30/11/2028
2425	2564	Home	96142	9.9	27/09/2023	09/09/2027
2426	4736	Personal	189226	3.97	15/05/2022	11/12/2025
2427	1749	Home	398172	9.93	16/09/2022	10/10/2028
2428	2226	Car	384731	7.99	03/04/2021	01/05/2028
2429	4979	Personal	377445	10.29	16/09/2022	25/11/2025
2430	4204	Education	158449	5.2	05/07/2023	05/05/2030
2431	1961	Education	277293	9.13	06/09/2023	11/02/2026
2432	493	Education	119324	8.8	28/04/2023	12/01/2027
2433	1225	Car	268962	8.27	10/08/2020	10/04/2027
2434	2895	Personal	383501	2.63	18/05/2022	09/07/2028
2435	3041	Home	90053	8.26	18/12/2023	29/03/2026
2436	3175	Personal	159317	2.94	08/03/2021	20/08/2027
2437	1473	Education	304460	3.66	16/11/2021	22/09/2026
2438	3840	Education	405705	10.64	02/03/2021	18/09/2025
2439	4988	Education	261363	10.69	20/02/2022	16/11/2026
2440	1929	Education	343816	7.53	28/08/2022	21/08/2028
2441	976	Home	237269	10.51	31/12/2023	23/01/2026
2442	4059	Home	25079	7.09	04/11/2020	18/11/2025
2443	585	Personal	110717	3.94	15/10/2022	29/01/2027
2444	1540	Personal	158504	9.98	18/09/2020	22/09/2029
2445	2784	Personal	368785	9.7	31/07/2022	30/07/2027
2446	1082	Education	303728	4.32	04/10/2021	25/06/2029
2447	2509	Car	22045	11.89	23/08/2023	04/03/2027
2448	179	Education	116410	11.22	23/07/2020	12/10/2028
2449	3439	Home	258261	6.42	24/07/2021	14/08/2026
2450	3754	Personal	32242	8.96	18/05/2023	02/08/2029
2451	3365	Education	282302	2.87	17/02/2021	03/10/2025
2452	4010	Car	90787	4.74	29/12/2023	26/11/2027
2453	685	Personal	449534	9.79	29/07/2021	08/02/2030
2454	375	Education	467594	12.11	29/04/2021	01/07/2028
2455	4442	Home	157949	5.5	25/04/2024	01/05/2030
2456	4170	Car	326524	4.08	02/06/2023	17/05/2025
2457	2156	Education	256317	2.58	30/09/2022	28/09/2028
2458	178	Car	168857	11.61	20/01/2022	15/12/2025
2459	191	Car	104687	6.59	06/04/2023	25/03/2026
2460	4124	Home	341704	4.56	09/04/2023	21/08/2026
2461	1660	Home	77891	5.81	03/03/2021	04/12/2025
2462	29	Personal	246360	12.4	15/02/2022	21/03/2028
2463	334	Home	49365	9.1	06/12/2021	05/06/2025
2464	3379	Personal	42743	2.68	17/04/2022	01/09/2029
2465	1787	Education	204786	4.75	02/07/2022	09/10/2027
2466	2178	Education	15695	6.68	06/04/2024	05/11/2028
2467	1488	Car	231362	9.24	20/05/2021	24/02/2028
2468	2522	Education	31902	6.76	03/11/2021	27/07/2029
2469	4958	Car	360391	11.09	18/01/2023	07/02/2028
2470	4527	Car	110210	3.45	16/07/2020	10/01/2029
2471	3646	Car	413193	5.91	17/02/2024	03/12/2029
2472	3189	Education	156313	6.75	09/05/2022	30/10/2028
2473	3871	Personal	116309	3.74	27/08/2021	25/05/2026
2474	4064	Car	484258	8.59	08/11/2020	19/02/2029
2475	1900	Home	394371	8.87	31/10/2020	12/11/2026
2476	206	Personal	68035	8.21	04/04/2022	18/12/2028
2477	344	Home	340455	6.2	13/02/2021	22/09/2027
2478	3756	Home	36730	11.29	02/07/2020	08/07/2025
2479	4443	Personal	44055	8.13	15/07/2022	17/07/2026
2480	1567	Home	469930	6.17	28/03/2024	07/08/2025
2481	2388	Personal	334461	12.08	06/08/2022	05/06/2028
2482	1946	Personal	202310	7.5	06/06/2023	04/02/2030
2483	2938	Education	215140	7.02	10/10/2023	06/01/2027
2484	2410	Home	155164	8.14	04/09/2022	05/03/2027
2485	2412	Education	45505	8.97	22/06/2021	17/04/2030
2486	786	Personal	356307	3.34	17/03/2021	02/10/2025
2487	2896	Education	269435	8.34	21/12/2020	06/03/2029
2488	4945	Home	346330	9.52	10/11/2023	01/10/2025
2489	4103	Car	51670	10.38	17/12/2021	25/01/2030
2490	4572	Personal	416243	11.97	30/03/2021	14/04/2027
2491	4309	Car	257664	8.79	03/08/2021	01/06/2025
2492	1306	Home	298198	5.22	21/08/2021	05/12/2028
2493	3813	Home	72571	9.83	07/06/2022	09/11/2025
2494	1244	Car	329186	12.25	28/04/2021	31/12/2027
2495	789	Car	393811	11.42	06/07/2020	06/08/2027
2496	884	Personal	266072	6.2	31/01/2022	02/07/2028
2497	998	Car	26790	3.39	16/11/2022	30/03/2028
2498	2814	Car	68742	5.61	01/09/2020	29/07/2026
2499	1536	Education	170288	4.4	24/10/2022	13/10/2027
2500	3318	Home	440768	9.9	23/10/2022	01/04/2029
