LoanID,CustomerID,LoanType, LoanAmount ,InterestRate,LoanStartDate,LoanEndDate,,
99,3732,Home," 310,077.00 ",5.07,23/08/2023,02/09/2025,,
290,3734,Home," 470,994.00 ",8.1,13/06/2021,23/08/2026,,
713,3739,Car," 425,869.00 ",11.49,22/07/2020,02/01/2027,,
1198,3739,Education," 420,398.00 ",9.43,21/01/2021,19/08/2026,,
756,3739,Personal," 70,822.00 ",11.22,01/12/2021,07/07/2027,,
1869,3740,Personal," 314,993.00 ",12.15,25/02/2024,03/04/2026,,
775,3741,Car," 187,002.00 ",4.56,13/04/2021,29/07/2025,,
1765,3743,Car," 287,697.00 ",5.34,24/10/2020,14/11/2027,,
1607,3744,Education," 376,527.00 ",8.11,02/06/2020,29/07/2028,,
961,3744,Car," 4,634.00 ",7.66,23/12/2021,01/10/2029,,
707,3747,Car," 445,418.00 ",2.83,24/09/2023,26/11/2027,,
669,3748,Education," 228,754.00 ",6.52,15/07/2021,27/04/2027,,
2126,3751,Car," 345,134.00 ",10.17,10/11/2022,01/08/2028,,
1348,3754,Personal," 437,319.00 ",7.64,30/06/2022,19/03/2026,,
2450,3754,Personal," 32,242.00 ",8.96,18/05/2023,02/08/2029,,
2478,3756,Home," 36,730.00 ",11.29,02/07/2020,08/07/2025,,
1687,3761,Personal," 111,681.00 ",4.14,16/08/2023,16/01/2028,,
3,3762,Personal," 452,069.00 ",11.2,13/01/2024,23/04/2027,,
1805,3764,Home," 473,560.00 ",10.75,06/04/2022,29/01/2028,,
1654,3764,Personal," 343,550.00 ",9.99,13/06/2023,09/08/2025,,
1839,3765,Personal," 440,542.00 ",4.99,17/03/2024,21/12/2028,,
116,3766,Education," 293,042.00 ",11.73,07/04/2021,22/04/2030,,
465,3767,Home," 388,388.00 ",12.02,09/10/2023,05/04/2028,,
1175,3769,Car," 420,959.00 ",8.54,13/06/2023,01/05/2029,,
1359,3769,Home," 204,827.00 ",3.17,15/05/2021,19/09/2025,,
1364,3769,Car," 20,352.00 ",10.35,15/09/2021,06/05/2026,,
502,3774,Car," 85,131.00 ",8.1,13/12/2022,03/01/2027,,
1111,3780,Home," 287,520.00 ",4.69,24/04/2024,05/08/2027,,
1574,3784,Personal," 115,839.00 ",12.5,13/05/2022,14/11/2025,,
2201,3786,Home," 316,042.00 ",6.01,26/06/2022,26/09/2025,,
22,3793,Personal," 389,483.00 ",9.89,02/04/2022,11/05/2028,,
1979,3796,Personal," 238,257.00 ",6.08,18/02/2024,10/05/2030,,
1967,3800,Education," 113,731.00 ",10.73,26/07/2023,30/06/2025,,
1166,3801,Car," 328,547.00 ",6.75,05/10/2020,15/06/2027,,
1857,3801,Personal," 252,753.00 ",4.66,30/06/2022,20/05/2028,,
197,3804,Personal," 455,637.00 ",5.59,05/04/2024,13/01/2029,,
1158,3804,Car," 210,877.00 ",7.99,13/10/2022,18/12/2027,,
1807,3809,Personal," 495,051.00 ",7.39,19/05/2023,13/08/2027,,
2421,3809,Car," 161,505.00 ",8.9,16/01/2022,10/01/2026,,
810,3813,Car," 125,725.00 ",12.43,21/04/2022,10/11/2028,,
2493,3813,Home," 72,571.00 ",9.83,07/06/2022,09/11/2025,,
1039,3815,Home," 349,929.00 ",4.85,16/07/2020,17/09/2025,,
586,3817,Car," 387,668.00 ",11.68,02/04/2021,27/07/2028,,
1826,3819,Home," 25,895.00 ",7.27,20/06/2020,19/11/2028,,
1027,3822,Education," 253,769.00 ",6.12,14/07/2021,02/03/2030,,
363,3822,Education," 247,571.00 ",12.14,24/06/2021,20/02/2030,,
2386,3827,Home," 64,197.00 ",10.7,26/01/2023,11/01/2026,,
143,3828,Education," 315,285.00 ",4.76,07/03/2021,12/01/2026,,
2210,3828,Home," 264,542.00 ",2.56,06/07/2021,28/04/2027,,
895,3830,Personal," 403,169.00 ",4.65,20/01/2024,29/09/2026,,
879,3834,Education," 249,082.00 ",6.22,22/07/2023,18/03/2028,,
2298,3836,Personal," 441,397.00 ",7.33,30/08/2022,21/12/2028,,
1431,3836,Home," 51,002.00 ",10.1,01/03/2022,11/03/2026,,
400,3837,Home," 321,033.00 ",12.42,23/06/2020,19/03/2027,,
2354,3837,Car," 255,700.00 ",5.29,16/06/2021,04/02/2027,,
2438,3840,Education," 405,705.00 ",10.64,02/03/2021,18/09/2025,,
2005,3841,Car," 470,055.00 ",8.69,25/09/2020,13/06/2029,,
2364,3843,Car," 495,446.00 ",9.21,11/06/2023,24/09/2028,,
1548,3843,Car," 48,733.00 ",6.24,25/04/2022,08/11/2029,,
984,3844,Home," 352,472.00 ",4.28,12/03/2023,07/04/2030,,
1781,3854,Car," 96,787.00 ",12.38,14/03/2023,25/12/2026,,
1535,3858,Personal," 159,398.00 ",2.6,26/08/2020,16/02/2027,,
913,3861,Home," 50,305.00 ",10.55,15/07/2021,29/08/2026,,
1037,3868,Education," 498,007.00 ",12.44,04/11/2020,10/12/2026,,
1813,3871,Home," 260,038.00 ",7.76,01/06/2022,20/01/2029,,
2473,3871,Personal," 116,309.00 ",3.74,27/08/2021,25/05/2026,,
1306,3872,Education," 311,594.00 ",3.54,25/01/2024,17/09/2027,,
1832,3872,Home," 48,412.00 ",6.64,21/07/2023,16/05/2029,,
1405,3874,Home," 428,472.00 ",4.85,16/06/2021,03/05/2030,,
529,3874,Home," 346,410.00 ",10.91,24/12/2021,16/09/2028,,
650,3875,Home," 218,592.00 ",5.95,15/11/2023,21/12/2025,,
1241,3877,Home," 10,633.00 ",3.48,31/01/2024,10/07/2025,,
1015,3888,Car," 469,788.00 ",12.46,08/11/2023,05/03/2026,,
765,3888,Car," 5,746.00 ",6.54,27/10/2020,13/10/2027,,
2221,3892,Home," 438,091.00 ",7.02,21/03/2021,19/02/2029,,
2249,3894,Personal," 358,476.00 ",8.36,19/09/2022,07/01/2028,,
617,3895,Car," 277,370.00 ",4.64,06/01/2024,19/11/2028,,
574,3903,Education," 381,407.00 ",3.33,23/05/2020,07/09/2027,,
1298,3906,Home," 212,499.00 ",5.12,14/11/2020,21/08/2029,,
1680,3906,Personal," 188,399.00 ",2.69,16/01/2024,20/01/2026,,
1322,3909,Personal," 168,476.00 ",6.52,30/12/2020,23/04/2026,,
2254,3911,Car," 268,512.00 ",8,16/08/2020,19/10/2029,,
59,3912,Car," 94,663.00 ",3.58,13/03/2021,12/08/2026,,
100,3915,Home," 272,397.00 ",7.65,12/12/2020,20/11/2025,,
223,3924,Home," 345,883.00 ",11.05,14/12/2020,09/01/2026,,
2101,3926,Education," 465,954.00 ",10.82,29/06/2022,23/01/2026,,
490,3926,Personal," 389,009.00 ",2.64,01/01/2022,16/02/2027,,
238,3929,Personal," 469,570.00 ",8.9,23/07/2021,21/08/2025,,
1019,3932,Car," 418,270.00 ",12.2,24/10/2023,05/05/2027,,
568,3934,Home," 8,847.00 ",6.72,27/09/2023,19/02/2030,,
1368,3935,Home," 294,856.00 ",6.75,03/11/2020,15/12/2027,,
806,3935,Personal," 60,062.00 ",9.15,09/08/2020,26/06/2026,,
51,3935,Home," 29,710.00 ",5.22,16/09/2021,26/08/2027,,
2117,3939,Car," 1,353.00 ",6.7,23/10/2021,21/03/2027,,
719,3940,Education," 401,586.00 ",7.54,10/05/2023,08/09/2029,,
289,3943,Home," 265,832.00 ",5.02,11/10/2023,05/10/2027,,
668,3943,Education," 40,849.00 ",6.77,14/07/2021,02/12/2029,,
2050,3945,Car," 466,895.00 ",9.57,21/06/2021,22/12/2025,,
404,3948,Car," 219,676.00 ",5.01,27/12/2021,09/03/2026,,
893,3950,Education," 136,369.00 ",5.26,14/06/2020,23/07/2029,,
2406,3950,Car," 123,766.00 ",5.35,26/09/2023,23/09/2025,,
66,3954,Personal," 244,298.00 ",11.62,18/06/2021,11/10/2025,,
1873,3959,Personal," 250,240.00 ",7.63,24/04/2024,11/04/2029,,
278,3960,Home," 228,931.00 ",12.17,13/07/2023,20/07/2027,,
1709,3961,Education," 159,230.00 ",3.42,15/12/2021,08/11/2028,,
584,3963,Car," 12,307.00 ",11.98,23/07/2022,29/04/2028,,
762,3964,Personal," 381,479.00 ",10.73,04/03/2022,04/05/2030,,
1360,3967,Personal," 59,019.00 ",11.61,04/12/2021,16/06/2026,,
1900,3969,Home," 239,938.00 ",6.54,14/02/2024,26/06/2028,,
663,3970,Personal," 460,426.00 ",8.84,24/07/2020,12/04/2028,,
2255,3970,Personal," 403,528.00 ",6.31,18/08/2021,04/02/2027,,
1326,3976,Home," 494,172.00 ",9.36,14/03/2024,27/06/2026,,
1055,3983,Education," 39,981.00 ",8.67,08/08/2021,24/01/2027,,
167,3988,Car," 49,455.00 ",5.66,11/10/2020,05/08/2026,,
2182,3989,Home," 49,720.00 ",10.21,22/02/2023,28/11/2028,,
1361,3989,Home," 1,099.00 ",4.93,29/06/2020,26/04/2026,,
1278,3991,Car," 186,189.00 ",8.03,24/12/2022,13/04/2029,,
2271,3991,Education," 164,662.00 ",3.55,20/05/2022,13/06/2028,,
2309,3992,Education," 225,141.00 ",11.06,15/04/2023,11/04/2028,,
2162,3995,Car," 259,685.00 ",4.75,28/01/2024,18/12/2025,,
2195,3997,Personal," 40,819.00 ",8.49,31/08/2020,31/01/2029,,
705,4000,Education," 447,929.00 ",7.13,09/09/2023,02/12/2027,,
1481,4004,Personal," 152,916.00 ",10.46,28/04/2022,08/02/2027,,
2230,4009,Home," 459,355.00 ",11.07,15/03/2024,06/11/2026,,
246,4009,Car," 3,791.00 ",7.58,15/04/2024,25/03/2029,,
2452,4010,Car," 90,787.00 ",4.74,29/12/2023,26/11/2027,,
87,4013,Education," 398,991.00 ",4.87,09/06/2023,04/08/2026,,
1413,4016,Car," 341,876.00 ",8.57,31/03/2023,14/05/2025,,
219,4019,Home," 19,080.00 ",11.65,20/10/2020,12/12/2027,,
1613,4020,Car," 361,728.00 ",10.06,28/04/2021,13/09/2026,,
524,4023,Personal," 203,715.00 ",9.34,04/06/2020,14/05/2029,,
1247,4023,Car," 36,242.00 ",3.7,17/12/2022,15/01/2028,,
240,4025,Personal," 152,036.00 ",11.87,17/04/2021,26/12/2028,,
2151,4030,Home," 385,789.00 ",11.69,06/08/2023,18/11/2025,,
826,4030,Education," 63,337.00 ",4.93,21/12/2022,07/01/2030,,
1147,4032,Education," 497,788.00 ",10.94,12/07/2020,16/05/2026,,
2111,4033,Education," 343,966.00 ",8.74,26/10/2020,28/03/2027,,
818,4034,Home," 369,960.00 ",7.85,06/02/2021,14/07/2028,,
41,4035,Home," 93,612.00 ",3.18,09/10/2020,07/06/2025,,
1951,4039,Personal," 469,141.00 ",7.25,28/08/2022,21/07/2028,,
629,4040,Car," 30,774.00 ",11.31,09/12/2023,06/11/2028,,
1137,4041,Car," 372,157.00 ",6.1,10/10/2022,23/11/2028,,
1197,4043,Car," 481,343.00 ",10.02,08/07/2023,12/08/2026,,
618,4046,Car," 60,095.00 ",6.97,12/10/2020,24/02/2026,,
1002,4046,Personal," 7,185.00 ",12.13,06/06/2020,21/07/2026,,
681,4046,Home," 3,920.00 ",9.82,17/03/2021,14/11/2026,,
1894,4049,Personal," 476,605.00 ",6.67,07/04/2023,11/09/2029,,
310,4049,Home," 16,268.00 ",7.83,17/08/2021,30/12/2028,,
835,4051,Education," 264,648.00 ",10.41,12/01/2021,13/10/2027,,
907,4054,Personal," 483,160.00 ",2.99,18/10/2021,27/05/2027,,
1639,4054,Home," 443,287.00 ",10.63,14/09/2022,25/10/2027,,
1103,4054,Personal," 397,043.00 ",5.53,13/12/2022,26/10/2027,,
1216,4055,Education," 59,321.00 ",8.37,07/10/2020,17/09/2027,,
682,4058,Home," 399,777.00 ",9.72,15/11/2023,08/11/2029,,
1087,4059,Personal," 89,428.00 ",11.99,18/09/2022,28/01/2027,,
2442,4059,Home," 25,079.00 ",7.09,04/11/2020,18/11/2025,,
113,4062,Home," 119,771.00 ",12.01,07/05/2022,08/11/2028,,
2292,4063,Education," 385,952.00 ",6.95,03/02/2024,14/08/2029,,
2256,4063,Home," 18,582.00 ",6.96,12/05/2023,12/04/2030,,
2474,4064,Car," 484,258.00 ",8.59,08/11/2020,19/02/2029,,
2067,4064,Car," 48,694.00 ",3.93,27/04/2021,06/10/2028,,
928,4066,Personal," 10,617.00 ",3.8,29/03/2022,02/12/2029,,
2352,4072,Personal," 388,868.00 ",3.89,25/01/2021,04/09/2029,,
531,4075,Education," 423,236.00 ",4.68,04/05/2021,22/09/2027,,
6,4075,Car," 47,808.00 ",3,27/01/2021,17/12/2028,,
1717,4078,Personal," 350,763.00 ",4.28,13/11/2022,21/09/2028,,
1763,4082,Home," 139,213.00 ",5.72,07/08/2021,19/03/2028,,
1764,4084,Home," 494,801.00 ",10.45,27/12/2020,12/11/2028,,
590,4084,Car," 209,685.00 ",5.76,19/05/2022,25/03/2026,,
1706,4086,Education," 331,865.00 ",7.42,14/10/2023,17/02/2030,,
204,4086,Home," 263,301.00 ",7.45,29/09/2023,10/07/2026,,
820,4086,Personal," 25,011.00 ",10.52,28/07/2021,01/05/2026,,
1251,4087,Education," 122,950.00 ",10.65,15/01/2022,25/07/2027,,
1756,4090,Personal," 433,573.00 ",6.15,16/02/2023,13/08/2026,,
679,4092,Home," 370,944.00 ",7,15/06/2022,18/03/2029,,
118,4094,Home," 270,997.00 ",5.13,29/03/2023,30/04/2026,,
1558,4096,Home," 4,141.00 ",9.41,07/01/2022,24/05/2025,,
1936,4098,Home," 80,808.00 ",10.33,12/03/2023,12/10/2029,,
822,4103,Personal," 416,643.00 ",7.3,04/10/2020,07/12/2028,,
2489,4103,Car," 51,670.00 ",10.38,17/12/2021,25/01/2030,,
1787,4105,Personal," 107,257.00 ",3.14,16/06/2022,30/06/2027,,
1699,4112,Home," 392,904.00 ",8.79,10/09/2022,16/05/2028,,
2164,4112,Education," 226,821.00 ",8.82,07/08/2023,30/10/2029,,
1073,4116,Car," 51,670.00 ",2.6,17/11/2020,01/02/2026,,
1097,4118,Education," 308,971.00 ",10.62,22/10/2020,15/12/2029,,
626,4119,Home," 70,721.00 ",6.05,05/11/2023,08/02/2030,,
13,4120,Personal," 101,085.00 ",8.28,04/12/2023,18/10/2029,,
2460,4124,Home," 341,704.00 ",4.56,09/04/2023,21/08/2026,,
325,4124,Home," 29,633.00 ",3.73,30/05/2022,29/01/2030,,
36,4127,Car," 379,485.00 ",5.98,08/10/2020,29/04/2027,,
1275,4127,Car," 224,874.00 ",8.59,21/09/2022,23/09/2027,,
2184,4128,Home," 347,938.00 ",8.78,06/01/2024,04/06/2029,,
887,4129,Education," 452,851.00 ",12.18,24/11/2020,31/08/2026,,
708,4130,Car," 493,993.00 ",4.16,28/12/2020,21/02/2030,,
2196,4131,Personal," 17,561.00 ",10.03,11/01/2024,07/09/2025,,
2190,4132,Education," 272,395.00 ",12.38,10/08/2023,08/12/2029,,
874,4135,Home," 472,457.00 ",3.05,01/06/2021,05/05/2027,,
1309,4138,Education," 298,602.00 ",9.74,01/05/2022,08/10/2028,,
2209,4139,Home," 481,670.00 ",12.12,11/05/2021,07/01/2027,,
1799,4143,Home," 201,500.00 ",7.03,29/03/2022,02/02/2027,,
1606,4146,Education," 322,266.00 ",8.99,07/10/2023,03/05/2030,,
1591,4156,Home," 351,033.00 ",4.79,24/03/2021,28/12/2028,,
377,4158,Personal," 294,998.00 ",6.72,13/11/2023,26/03/2027,,
466,4158,Personal," 220,219.00 ",8.91,21/02/2021,11/08/2026,,
45,4160,Home," 365,406.00 ",5.47,13/08/2022,06/09/2025,,
689,4162,Home," 65,100.00 ",10.93,04/06/2023,31/12/2027,,
1327,4165,Home," 480,449.00 ",11.86,11/04/2024,15/05/2028,,
740,4165,Home," 248,692.00 ",6.34,31/12/2023,04/09/2026,,
615,4166,Education," 151,261.00 ",9.32,03/10/2021,17/08/2029,,
2265,4167,Home," 143,057.00 ",4.17,04/07/2022,10/06/2029,,
2456,4170,Car," 326,524.00 ",4.08,02/06/2023,17/05/2025,,
745,4170,Personal," 11,105.00 ",8.73,01/06/2022,28/02/2028,,
146,4171,Personal," 466,598.00 ",10.89,01/01/2024,16/03/2027,,
1409,4179,Home," 197,020.00 ",7.84,09/08/2023,08/03/2027,,
1065,4182,Education," 284,638.00 ",6.06,16/11/2021,20/01/2029,,
1562,4187,Home," 285,677.00 ",7.08,13/11/2022,26/08/2028,,
1823,4187,Education," 183,477.00 ",7,11/06/2023,26/04/2030,,
160,4191,Car," 148,506.00 ",3.36,16/03/2024,29/04/2027,,
1778,4193,Car," 358,568.00 ",7.2,03/06/2022,12/01/2027,,
72,4193,Home," 203,628.00 ",3.74,12/08/2023,02/01/2027,,
771,4193,Home," 149,606.00 ",4.6,04/03/2022,23/10/2027,,
1522,4194,Car," 118,466.00 ",11.82,03/04/2024,01/01/2029,,
797,4197,Personal," 162,477.00 ",3.9,24/09/2021,17/06/2028,,
774,4200,Car," 56,948.00 ",10.73,05/04/2021,17/02/2030,,
595,4202,Personal," 409,809.00 ",7.31,25/12/2020,21/08/2025,,
1071,4203,Home," 199,392.00 ",11.68,26/11/2020,29/11/2026,,
2430,4204,Education," 158,449.00 ",5.2,05/07/2023,05/05/2030,,
1133,4214,Education," 217,192.00 ",8.48,12/07/2020,31/03/2026,,
1318,4217,Car," 194,232.00 ",10.69,07/06/2020,25/12/2027,,
77,4218,Personal," 486,737.00 ",10.78,28/12/2021,07/07/2027,,
142,4223,Home," 491,112.00 ",7.65,14/08/2022,17/08/2029,,
2135,4224,Education," 257,920.00 ",6.42,18/11/2020,05/04/2029,,
173,4225,Home," 319,305.00 ",6.51,01/11/2022,28/09/2029,,
46,4225,Education," 233,676.00 ",12.03,14/02/2023,14/12/2025,,
213,4226,Car," 226,483.00 ",10,03/06/2023,22/03/2027,,
2049,4227,Personal," 137,945.00 ",5.08,15/08/2021,26/11/2029,,
1250,4228,Education," 127,530.00 ",4.93,09/02/2024,01/10/2028,,
627,4229,Personal," 422,126.00 ",6.33,30/09/2022,18/05/2029,,
306,4233,Car," 317,751.00 ",3.55,21/10/2022,24/11/2029,,
1470,4238,Personal," 88,006.00 ",12.3,15/03/2023,25/02/2029,,
921,4240,Home," 460,825.00 ",9.58,07/10/2022,06/07/2028,,
841,4245,Education," 494,369.00 ",10.46,17/08/2022,17/02/2026,,
1972,4245,Education," 51,682.00 ",5.01,01/11/2023,23/11/2028,,
124,4248,Car," 176,334.00 ",7.92,24/07/2023,07/06/2026,,
2203,4249,Education," 368,045.00 ",7.05,16/11/2021,23/08/2025,,
1528,4250,Home," 328,453.00 ",12.43,04/06/2023,24/06/2025,,
2367,4250,Home," 104,072.00 ",9.61,02/07/2022,01/08/2026,,
165,4250,Education," 65,471.00 ",5.66,25/04/2021,30/07/2027,,
2250,4257,Car," 124,807.00 ",4.7,13/11/2020,06/05/2027,,
61,4260,Home," 369,292.00 ",5.4,04/02/2024,16/09/2025,,
1254,4264,Home," 319,990.00 ",10.39,08/10/2020,25/01/2029,,
1150,4265,Personal," 166,212.00 ",3.45,11/04/2024,16/09/2026,,
1572,4265,Home," 117,822.00 ",12.14,08/05/2021,19/03/2030,,
1970,4267,Home," 279,290.00 ",7.72,08/10/2022,19/06/2025,,
1642,4269,Personal," 437,507.00 ",8.92,15/06/2022,29/09/2026,,
1995,4271,Home," 398,818.00 ",6.02,26/08/2023,02/03/2028,,
1927,4274,Education," 213,951.00 ",2.86,15/04/2023,27/06/2029,,
2410,4275,Car," 459,379.00 ",7.14,14/05/2023,10/11/2027,,
168,4276,Personal," 187,933.00 ",10.44,27/10/2023,23/10/2028,,
216,4277,Home," 470,442.00 ",5.37,11/05/2021,22/05/2026,,
937,4277,Education," 307,079.00 ",10.88,22/01/2023,13/04/2030,,
182,4277,Home," 169,880.00 ",12.26,11/11/2022,26/08/2029,,
1044,4283,Education," 16,266.00 ",6.08,21/03/2022,23/04/2027,,
1828,4293,Car," 437,785.00 ",6.53,26/10/2021,22/11/2028,,
1394,4293,Personal," 297,712.00 ",4.79,17/10/2021,05/01/2030,,
1990,4293,Personal," 286,904.00 ",8.17,10/09/2023,27/01/2029,,
2388,4297,Education," 453,585.00 ",12.09,09/04/2022,24/06/2029,,
1960,4300,Home," 230,062.00 ",4.33,27/03/2021,18/03/2028,,
1588,4306,Personal," 62,179.00 ",5.83,11/09/2023,05/06/2029,,
214,4307,Education," 444,586.00 ",3.47,18/11/2021,23/06/2026,,
2491,4309,Car," 257,664.00 ",8.79,03/08/2021,01/06/2025,,
1735,4315,Home," 399,684.00 ",2.87,30/08/2022,04/03/2030,,
1266,4316,Education," 370,677.00 ",11.62,19/02/2024,28/03/2027,,
1795,4320,Education," 279,406.00 ",6.77,02/03/2023,29/12/2027,,
2257,4322,Car," 482,036.00 ",7.28,23/07/2023,01/06/2026,,
2212,4322,Education," 190,109.00 ",4.11,08/02/2021,07/10/2027,,
1730,4322,Personal," 120,609.00 ",5.8,26/10/2023,06/06/2029,,
408,4322,Car," 61,722.00 ",10.02,18/07/2022,18/03/2030,,
2103,4329,Car," 116,562.00 ",6.24,28/06/2023,01/08/2029,,
966,4331,Home," 147,681.00 ",6,06/07/2022,05/08/2029,,
1530,4337,Personal," 195,672.00 ",5.1,13/12/2023,10/12/2029,,
1174,4338,Personal," 283,982.00 ",10.51,11/12/2020,17/06/2025,,
1820,4340,Education," 313,388.00 ",7.97,26/03/2022,24/12/2025,,
1711,4344,Education," 348,215.00 ",5.17,11/04/2022,31/08/2028,,
437,4346,Home," 211,102.00 ",5.54,04/10/2022,06/02/2029,,
473,4348,Home," 250,999.00 ",5.74,12/10/2023,05/09/2028,,
1436,4351,Education," 356,318.00 ",10.91,18/01/2023,21/02/2027,,
971,4353,Car," 472,257.00 ",8.69,27/07/2023,30/12/2028,,
229,4356,Home," 273,242.00 ",8.74,10/02/2022,09/09/2028,,
1112,4359,Home," 1,470.00 ",9.46,10/09/2023,14/04/2028,,
2315,4360,Home," 487,029.00 ",6.64,06/09/2020,01/03/2030,,
81,4363,Home," 249,929.00 ",9.14,04/12/2021,26/08/2027,,
258,4363,Education," 192,258.00 ",4.24,19/07/2022,16/03/2029,,
1117,4365,Car," 432,051.00 ",5.47,18/03/2021,09/11/2029,,
2374,4367,Education," 443,318.00 ",6.82,21/08/2020,15/11/2028,,
593,4367,Personal," 157,778.00 ",10.54,07/10/2023,03/03/2029,,
1192,4368,Car," 376,572.00 ",10.62,28/12/2022,18/07/2027,,
801,4369,Car," 79,725.00 ",7.5,03/06/2023,14/12/2025,,
1537,4369,Personal," 3,722.00 ",9.08,25/04/2022,06/06/2026,,
2334,4372,Personal," 453,204.00 ",7.6,15/06/2022,19/07/2025,,
2186,4372,Personal," 158,693.00 ",10.34,08/09/2022,21/07/2029,,
2081,4374,Home," 203,168.00 ",11.14,23/06/2020,24/05/2029,,
2358,4375,Home," 178,569.00 ",10.99,06/06/2021,01/04/2028,,
267,4376,Car," 264,228.00 ",5.49,30/08/2021,24/10/2025,,
946,4378,Education," 371,208.00 ",4.14,08/06/2020,12/03/2028,,
2332,4378,Education," 260,876.00 ",3.61,23/05/2023,31/01/2027,,
888,4380,Home," 162,080.00 ",5.38,14/04/2024,21/01/2026,,
2218,4384,Education," 418,921.00 ",9.27,11/07/2022,26/08/2026,,
2327,4384,Personal," 169,908.00 ",9.47,13/04/2024,12/09/2028,,
1169,4385,Home," 415,471.00 ",11.79,08/10/2022,21/11/2025,,
2013,4385,Personal," 359,603.00 ",4.99,26/12/2022,06/10/2026,,
652,4388,Personal," 178,010.00 ",3.2,04/12/2021,10/08/2029,,
726,4390,Education," 443,487.00 ",11.13,23/10/2023,20/04/2027,,
2319,4390,Car," 304,736.00 ",3.83,01/04/2021,29/04/2028,,
374,4390,Car," 279,914.00 ",9.32,20/01/2023,18/02/2028,,
2123,4394,Home," 308,802.00 ",11.58,22/10/2022,31/10/2028,,
1426,4395,Education," 347,807.00 ",2.62,18/11/2022,04/12/2028,,
2342,4400,Home," 422,301.00 ",10.54,06/02/2021,03/03/2030,,
456,4402,Car," 118,390.00 ",4.1,30/03/2024,24/10/2028,,
402,4404,Education," 385,033.00 ",8.93,22/06/2020,09/05/2029,,
188,4405,Home," 99,287.00 ",5.54,18/07/2020,27/03/2028,,
259,4406,Education," 247,687.00 ",6.66,24/04/2024,20/09/2027,,
335,4406,Personal," 94,597.00 ",5.66,08/03/2021,19/06/2028,,
2264,4407,Personal," 100,696.00 ",10.02,07/12/2021,17/01/2030,,
802,4410,Home," 337,567.00 ",6.9,13/07/2020,02/03/2028,,
2063,4412,Personal," 311,415.00 ",2.53,03/09/2021,03/09/2029,,
2246,4420,Car," 464,133.00 ",5.58,13/08/2022,01/09/2025,,
476,4421,Car," 346,812.00 ",11.5,23/03/2022,30/05/2028,,
728,4421,Car," 70,059.00 ",11.43,04/07/2020,09/09/2029,,
493,4428,Car," 231,704.00 ",7.94,19/04/2024,01/10/2027,,
1129,4429,Car," 166,495.00 ",3.74,25/01/2023,03/12/2028,,
1199,4431,Education," 204,400.00 ",5.47,27/11/2022,04/06/2029,,
1020,4432,Education," 388,576.00 ",8.83,11/08/2023,28/09/2027,,
407,4433,Education," 276,632.00 ",6.8,13/02/2023,14/09/2026,,
1410,4433,Education," 28,520.00 ",6.18,01/08/2021,20/07/2028,,
1903,4435,Car," 445,341.00 ",8.24,10/09/2022,18/04/2026,,
1738,4435,Education," 207,595.00 ",4.13,28/12/2021,13/12/2028,,
1435,4441,Car," 251,904.00 ",5.51,03/01/2024,08/06/2029,,
2455,4442,Home," 157,949.00 ",5.5,25/04/2024,01/05/2030,,
1029,4443,Home," 412,574.00 ",3.17,02/04/2024,22/09/2029,,
522,4443,Education," 176,111.00 ",10.75,29/12/2020,19/09/2028,,
976,4443,Personal," 89,571.00 ",10.59,21/04/2021,19/02/2027,,
2479,4443,Personal," 44,055.00 ",8.13,15/07/2022,17/07/2026,,
825,4446,Car," 448,917.00 ",5.87,01/08/2020,10/12/2026,,
79,4446,Home," 264,117.00 ",6.7,02/05/2021,26/11/2028,,
2032,4447,Personal," 63,948.00 ",8.19,27/10/2023,10/05/2027,,
918,4451,Car," 478,467.00 ",3.94,03/04/2024,20/03/2029,,
1775,4451,Education," 315,788.00 ",5.21,16/04/2024,05/03/2029,,
1050,4453,Car," 309,812.00 ",10.77,22/05/2021,22/12/2028,,
674,4464,Personal," 338,278.00 ",2.77,16/09/2023,30/04/2029,,
2413,4467,Car," 325,903.00 ",3.65,21/09/2021,28/02/2026,,
1803,4467,Personal," 162,533.00 ",9.94,02/02/2024,09/02/2029,,
2359,4468,Car," 450,683.00 ",5.98,02/02/2023,09/05/2030,,
1611,4468,Education," 413,818.00 ",4.06,28/05/2020,19/07/2025,,
912,4470,Personal," 154,580.00 ",4.97,04/12/2020,28/07/2028,,
1965,4471,Personal," 484,573.00 ",9.3,15/07/2023,12/06/2027,,
1947,4471,Education," 418,581.00 ",6.42,22/05/2021,09/08/2026,,
2284,4472,Home," 453,678.00 ",9.08,02/12/2022,13/02/2028,,
1399,4472,Education," 166,570.00 ",7.87,01/02/2023,18/07/2028,,
354,4473,Education," 434,167.00 ",8.18,01/12/2021,02/07/2026,,
1703,4474,Car," 295,591.00 ",2.57,23/03/2024,11/02/2030,,
1284,4476,Home," 302,683.00 ",8.39,15/10/2020,25/05/2027,,
941,4478,Home," 345,732.00 ",2.73,27/09/2020,26/09/2025,,
660,4479,Personal," 252,503.00 ",7.51,03/01/2024,11/12/2025,,
2286,4480,Home," 403,338.00 ",8.26,26/08/2023,01/11/2025,,
2089,4481,Car," 405,431.00 ",8.27,08/12/2021,05/04/2027,,
4,4484,Car," 280,848.00 ",5.81,29/01/2023,28/01/2027,,
94,4485,Education," 473,323.00 ",7.03,31/05/2023,07/06/2025,,
467,4493,Car," 204,408.00 ",6.2,27/02/2021,17/06/2026,,
